出発地のノード番号,到着側のノード番号,ウェイの距離[m]
21612,21619,3.76
21619,9944,3.83
9944,21620,4.28
21616,21621,7.9
21621,21622,3.72
21620,21622,4.54
22934,5600,9.77
5600,6842,6.28
22933,5601,8.42
5601,22949,8.03
4763,5599,10.13
5599,22938,6.2
22936,5598,10.52
5598,22937,7.88
7547,7548,13.89
7548,7549,54.79
21534,7550,9.64
7550,7551,3.63
7551,7547,13.97
7549,7553,5.75
7553,7552,4.02
7552,7555,2.26
7555,7570,99.23
7570,7554,4.2
7545,7556,4.52
7556,7557,7.55
7557,7555,5.22
7546,7560,5.01
7560,7559,6.45
7559,7569,19.05
7569,7573,14.18
7573,7561,90.02
7561,7562,109.7
7562,7579,4.78
7579,7563,6.1
7554,7565,5.11
7565,7564,3.83
7564,7574,2.17
7574,7567,164.31
7567,7580,39.21
7580,7568,8.64
7569,7571,5.16
7571,7572,6.91
7572,7570,5.48
7573,7575,5.15
7575,7576,6.78
7576,7574,5.67
7563,7578,6.53
7578,7577,6.83
7579,7581,8.01
7581,7582,7.5
7582,7580,5.26
7568,7585,4.58
7585,7583,4.14
7577,7586,11.87
7586,7587,12.36
7587,7588,33.92
7588,7589,3.57
7583,7595,9.56
7595,7682,46.28
7682,7590,11.83
7590,7593,38.89
7593,7679,214.82
7679,7680,293.12
7680,7681,5.68
7586,7596,5.39
7596,7597,7.14
7597,7595,6.11
7589,7598,4.86
7598,7599,2.93
7599,7600,2.11
7600,7676,242.84
7676,7677,330.39
7677,7678,126.41
7588,7683,4.86
7683,7684,6.65
7684,7682,5.27
7600,7685,4.54
7685,7686,6.65
7686,7590,5.01
7681,7688,4.04
7688,7687,4.3
7687,7689,3.26
7689,7690,4.78
7690,7693,133.83
7693,7691,24.87
7691,7692,21.36
7693,7696,4.55
7696,7695,6.89
7695,7678,4.6
7678,11839,5.95
11839,7694,5.69
7694,7697,4.54
7697,7699,4.28
7699,7698,4.27
7698,7700,26.75
7700,7701,16.81
7701,7702,57.97
7702,7712,76.6
7712,7713,83.91
7713,7761,11.0
7761,7714,119.04
7714,7758,3.33
7758,7715,96.32
7715,7716,135.89
7716,7717,2.69
7692,7704,3.8
7704,7703,3.64
7703,7709,3.89
7709,7705,61.77
7705,7706,48.62
7706,7707,120.45
7707,7708,86.21
7708,7759,36.39
7759,7718,4.18
7718,7723,228.6
7723,7724,22.79
7724,7719,13.0
7719,7725,98.86
7725,7720,9.4
7720,7721,122.81
7721,7722,138.34
7722,15775,2.95
7701,7710,4.75
7710,7711,7.74
7711,7709,4.41
7761,7762,4.56
7762,7763,8.04
7763,7707,4.89
5612,5613,13.41
5613,7160,76.87
7160,5614,4.43
5614,5615,3.56
5611,7163,7.08
7163,5612,9.46
5613,17529,6.93
17529,17528,11.86
5606,17534,2.88
17534,19211,3.66
19211,19210,26.45
19210,19209,49.79
19209,2514,3.25
2514,19208,61.28
19208,17554,51.54
17554,17536,13.8
17530,7167,6.0
7167,5606,4.79
17532,7166,4.79
7166,17530,6.0
17531,7165,3.37
7165,17532,4.79
17538,17535,7.76
17535,17534,12.91
17536,17540,2.15
17540,17539,4.68
17537,17542,10.76
17542,17541,3.19
17541,17556,7.37
17556,17543,48.35
17543,17544,9.7
17544,17545,55.38
17545,17546,9.39
17546,17547,74.3
17539,17557,1.54
17557,17559,195.99
17559,17561,17.96
17561,17548,47.33
17548,17549,121.74
17549,17550,35.23
17547,17552,6.8
17552,17551,10.42
17551,17553,204.24
17537,17555,8.72
17555,17554,8.25
17556,17558,8.92
17558,17557,8.04
17547,17560,9.18
17560,17559,7.65
17551,17562,9.38
17562,17561,7.62
18336,17563,5.01
17563,17564,8.05
17564,17565,232.02
17566,17567,3.76
17567,17568,4.86
17568,17569,110.86
17569,17570,123.24
17570,17571,133.34
17571,17580,5.78
17580,17581,7.05
18324,17572,6.34
17572,18336,6.6
18322,17573,7.62
17573,18318,6.42
18320,17574,6.74
17574,17566,6.9
17564,17575,7.06
17575,17568,6.78
17565,17577,4.72
17577,17576,8.17
17576,17578,120.37
17578,17579,6.36
17579,11857,5.27
17578,17582,7.72
17582,17571,6.01
11858,17583,5.73
17583,17584,5.04
17584,17606,119.69
17606,17585,55.14
17585,17586,52.95
17586,17587,110.67
17587,17588,41.17
17588,17589,17.47
17589,17916,26.73
17916,17919,39.87
17919,17590,14.14
17590,17591,189.92
17591,17930,33.77
17930,17592,163.95
17592,17593,242.34
17593,17594,6.38
17594,17553,8.27
11857,17595,10.44
17595,11858,10.51
17581,17597,10.44
17597,17596,9.24
17596,17598,4.86
17598,17603,6.52
17603,17607,118.81
17607,17599,5.0
17599,17600,47.26
17600,17601,147.49
17601,17602,32.11
17602,17604,5.34
17604,17608,5.84
17584,17605,7.14
17605,17603,6.18
17606,17612,5.44
17612,17607,6.76
17608,17609,25.58
17609,17917,32.59
17917,17610,4.62
17610,17611,3.96
17611,17615,4.07
17615,17614,12.65
17614,17613,11.26
17613,17911,4.82
17911,17915,3.95
17915,17912,25.01
17912,17913,69.29
17913,17914,105.94
17914,17921,10.13
17916,17918,8.5
17918,17917,6.55
17919,17920,8.56
17920,17911,8.0
17921,17923,6.83
17923,17922,7.73
17922,17931,9.25
17931,17924,83.72
17924,17925,75.44
17925,17926,256.31
17926,17927,4.21
17927,17933,4.25
17591,17929,6.56
17929,17914,6.36
17930,17932,6.37
17932,17931,7.04
14249,9868,3.63
9868,9869,5.96
9869,9870,35.21
9870,9871,36.51
9871,9894,43.99
9894,9872,28.76
9872,9873,132.19
9873,19838,2.07
19838,9896,20.2
9896,9874,121.84
9874,9905,76.95
9905,9875,5.96
9875,9909,22.78
9909,9876,71.76
9876,9917,143.43
9917,9877,2.59
18310,9878,6.08
9878,9879,7.29
9879,9880,45.01
9880,9881,32.49
9881,9882,20.74
9883,9884,10.08
9884,18290,11.08
14250,9885,9.58
9885,14249,13.88
9868,9886,12.06
9886,9879,10.69
18289,9887,10.43
9887,18310,8.85
9882,9889,11.07
9889,9888,9.48
9888,9895,4.59
9895,9890,63.2
9890,9891,111.89
9891,9897,8.3
9897,9892,133.5
9892,9906,65.66
9906,9893,15.23
9894,14543,7.42
14543,9895,8.99
9896,9898,7.78
9898,9897,8.66
9893,9900,6.63
9900,9899,3.72
9899,9910,3.39
9910,9901,58.85
9901,9918,156.82
9918,9902,6.55
9902,9922,8.21
9922,9903,140.74
9903,9936,173.14
9936,9904,0.81
9905,9907,4.63
9907,9908,6.8
9908,9906,5.75
9909,9912,4.42
9912,9911,7.33
9911,9910,5.5
9877,9914,4.05
9914,9913,4.05
9913,9921,4.64
9921,9915,241.93
9915,9935,72.42
9935,9916,1.51
9917,9920,3.7
9920,9919,7.99
9919,9918,4.4
9921,9924,3.98
9924,9923,7.98
9923,9922,4.38
9916,9926,6.0
9926,9925,6.44
9925,9939,1.43
9939,18613,179.44
18613,9927,5.14
9927,9928,11.15
9904,9930,3.82
9930,9929,3.71
9929,9940,7.77
9940,9931,102.4
9931,9932,41.35
9932,9933,35.35
9933,9934,6.98
9935,9937,4.56
9937,9938,7.72
9938,9936,4.43
9939,9941,4.43
9941,9942,7.96
9942,9940,4.19
18320,4932,37.29
4932,4934,3.54
4934,4933,4.5
17566,4935,6.01
4935,4936,78.53
4936,4946,78.76
4946,4937,0.87
4937,4938,82.76
4938,4939,134.26
4939,4951,14.12
4951,4954,5.57
4954,4940,5.13
4933,4945,118.23
4945,4941,5.12
4941,4942,80.18
4942,4943,79.7
4943,4948,67.77
4948,4944,3.21
4945,4947,4.95
4947,4946,4.28
4944,4950,3.06
4950,4949,3.84
4948,4952,4.3
4952,4951,4.52
4940,22054,4.15
22054,4953,5.89
4949,4955,15.62
4955,4956,43.89
4956,4957,137.43
4957,4958,49.33
4958,4959,26.47
4959,4960,52.52
4960,7314,65.49
7314,7315,110.88
7315,7316,36.59
7316,7325,1.45
4953,7317,39.03
7317,7318,55.16
7318,7319,63.56
7319,7320,76.27
7320,7321,103.31
7321,7322,43.13
7322,7323,95.46
7323,7324,53.18
7324,7326,2.08
7316,7327,3.7
7327,7324,3.69
7325,7329,3.62
7329,7328,3.91
7326,7331,3.99
7331,7330,3.0
7328,7332,2.64
7332,7333,95.46
7333,7334,41.12
7334,7335,89.53
7335,7336,65.18
7336,7337,49.05
7337,7338,42.26
7330,7339,2.38
7339,7340,82.6
7340,7341,43.35
7341,7342,94.57
7342,7343,62.44
7343,7344,64.48
7344,7345,19.28
7345,7346,15.67
7332,7347,3.71
7347,7339,3.79
9934,7348,6.6
7348,7349,71.34
7349,7350,35.58
7350,7371,4.09
7371,7351,85.31
7352,7353,3.41
7353,7354,33.46
7354,7355,106.04
7355,7356,3.33
7356,7357,3.08
7351,7352,10.99
18612,17281,8.31
17281,7360,59.82
7360,7362,8.32
7362,7361,6.45
7365,7366,30.67
7366,7367,44.6
7367,7368,38.3
7368,7395,24.96
7395,7369,15.45
7361,7363,47.82
7363,7364,84.55
7364,7365,10.75
7371,17287,7.49
17287,17288,7.31
17288,7363,6.84
7357,7375,9.26
7375,7374,6.36
7374,7376,9.62
7376,7377,166.08
7377,7378,6.43
7369,17290,3.98
17290,7379,3.83
7379,17291,4.08
17291,17293,33.86
17293,17295,45.22
17295,17297,51.61
17297,17298,35.36
17298,7386,7.39
7355,7396,3.83
7396,7397,9.25
7397,7395,5.91
7376,7398,4.92
7398,7399,8.37
7399,17291,5.15
7378,7400,5.48
7400,7401,3.95
7401,7402,5.96
7402,17311,113.07
17311,7427,126.5
7427,17313,8.6
17313,17315,3.01
17315,7447,2.08
7447,7338,2.69
7386,17318,4.95
17318,17317,3.62
17317,17320,5.24
17320,17323,158.19
17323,17325,8.19
17325,7404,7.03
7404,7403,6.8
7403,7405,7.92
7405,7406,68.77
7406,7407,3.23
7407,7408,3.61
7377,7409,5.02
7409,7410,8.34
7410,17298,5.67
7402,7411,3.82
7411,7412,8.31
7412,17320,5.44
7346,7418,4.61
7418,7419,3.0
7419,7420,122.32
7420,7421,147.93
7421,7448,99.56
7448,7422,131.87
7422,7423,90.16
7423,7424,6.09
7424,7425,6.18
7425,7426,7.37
7428,7429,4.68
7429,17339,120.54
17339,17340,147.34
17340,17341,91.09
17341,7449,8.8
7449,17342,131.85
17342,2430,103.69
2430,17343,10.91
17343,7435,8.33
7435,7436,10.38
7338,17345,4.68
17345,7346,6.11
17315,17347,6.2
17347,17348,7.88
17348,7406,5.22
7408,7450,4.71
7450,7428,4.67
7419,7451,4.86
7451,7452,7.79
7452,7429,4.43
7448,7453,4.75
7453,7454,7.26
7454,7449,5.06
17581,7455,11.62
7455,7456,113.07
7456,7481,3.64
7481,7458,107.66
7458,7459,44.77
7459,7460,11.77
7460,7461,17.89
7461,7462,13.58
7462,7463,60.09
7463,7483,11.68
7483,7464,47.38
7464,7465,60.12
7465,7466,25.32
7466,7497,20.64
7497,7467,4.87
7467,7468,9.4
7468,17368,8.99
17368,7500,9.48
7500,7470,35.13
7470,7471,15.49
7471,7472,15.89
7472,7473,14.43
7473,17373,15.81
17373,7502,27.85
7502,17378,60.19
17378,7477,114.73
7477,7528,177.94
7528,7469,6.29
17596,7478,63.28
7478,7482,60.45
7482,7479,85.63
7479,7480,103.33
7480,17387,25.94
17387,7484,16.31
7484,21901,29.72
21901,7485,6.23
7485,7486,21.85
7486,7474,90.2
7474,7498,42.02
7498,7475,6.2
7475,7476,7.05
7481,7487,9.15
7487,7482,8.86
7483,7488,9.1
7488,7485,9.23
7476,7489,3.83
7489,7490,7.96
7490,7491,5.62
7491,7492,44.76
7492,7493,14.74
7493,7494,20.76
7494,7495,10.46
7495,7496,18.53
7496,7503,14.51
7503,7499,30.68
7499,7501,187.67
7501,7504,133.55
7504,7510,4.12
7497,7505,11.6
7505,7498,9.62
7500,7506,10.75
7506,7491,10.08
7502,7508,8.54
7508,7503,9.13
7469,7509,4.36
7509,7512,6.04
7510,7511,8.17
7511,7507,6.72
7512,7529,6.25
7529,7513,16.2
7513,7514,12.77
7514,7515,13.32
7515,7516,11.23
7516,7517,9.76
7517,7519,55.07
7519,7518,4.61
7518,7531,82.0
7531,7520,10.65
7520,7521,103.21
7521,7426,7.24
7507,7522,5.04
7522,7523,71.06
7523,7524,63.27
7524,7525,13.52
7525,7526,25.72
7526,7527,15.65
7527,7532,15.54
7532,7530,21.34
7530,17409,111.33
7528,17798,9.32
17798,7504,9.46
7529,7533,10.04
7533,7522,9.28
7531,7535,8.52
7535,7532,9.9
18294,17755,11.21
17755,1932,14.68
18297,17746,8.88
17746,1933,8.51
18294,1934,9.78
1934,1935,161.16
1935,1936,91.27
1936,1937,170.58
1938,1940,5.93
1940,1939,6.83
1939,1941,219.6
1941,1942,9.06
1942,1932,6.18
1932,1943,3.96
1943,1946,108.25
1946,1947,70.79
1947,1948,16.7
1948,18206,31.8
18206,18181,2.19
1943,1949,9.09
1949,1954,8.14
1950,1952,9.06
1952,1951,8.32
1933,1953,4.84
1953,1954,6.04
1954,1955,9.1
1955,1956,15.49
1956,1957,140.34
1957,1958,23.61
1958,18187,37.53
18187,1959,9.43
1959,18182,4.94
18181,18184,5.52
18184,18183,2.82
18182,18186,7.55
18186,18185,7.76
18183,18203,12.17
18203,18188,85.66
18188,3149,8.73
3149,18189,77.85
18189,18190,69.38
18190,18191,51.24
18191,18192,51.37
18192,18193,97.21
18193,18270,35.14
18270,18194,24.01
18185,18195,3.3
18195,18196,14.64
18196,18197,57.01
18197,18242,22.32
18242,18198,143.89
18198,18199,103.88
18199,18200,134.6
18200,18201,10.57
18201,18202,6.17
18203,18204,6.82
18204,18195,8.21
18206,18209,7.16
18209,1959,7.21
3149,18243,5.69
18243,18242,6.43
18194,18252,6.81
18252,18244,8.17
18202,18255,10.46
18255,18253,6.83
18244,18256,2.28
18256,18257,90.72
18257,18259,89.61
18259,3186,122.76
3186,18261,5.44
18253,18262,8.26
18262,18263,15.79
18263,18264,74.76
18264,18266,93.31
18266,18267,107.03
18256,18268,5.23
18268,18262,6.52
18270,3184,6.65
3184,18200,6.61
18261,3187,5.26
3187,3185,10.72
18267,3189,10.96
3189,3188,6.2
3185,3192,1.02
3192,3214,141.64
3214,3190,3.03
3188,3193,15.39
3193,3215,143.94
3215,3191,1.88
3192,3194,5.28
3194,3193,7.13
3190,3196,9.3
3196,3195,7.82
3191,3198,7.47
3198,3197,7.45
3195,3217,1.68
3217,3199,38.17
3199,3200,27.96
3200,3201,22.95
3201,3202,23.79
3202,3204,37.08
3204,3205,28.65
3205,3206,29.8
3206,3207,27.8
3207,3208,7.56
3208,3209,39.17
3209,3236,45.13
3236,3499,0.8
3197,3218,4.73
3218,3210,44.49
3210,3212,29.53
3212,3213,12.76
3213,3220,16.55
3214,3216,5.15
3216,3215,6.69
3217,3219,5.69
3219,3218,6.37
3220,3221,5.35
3221,3222,3.9
3222,3223,20.19
3223,3224,25.55
3224,3225,33.64
3225,3226,29.62
3226,3227,13.11
3227,3228,37.86
3228,3237,48.72
3237,3229,1.19
3499,3231,10.74
3231,3230,14.56
3229,3233,11.03
3233,3232,4.46
3232,3234,11.63
3234,18011,6.01
18011,3235,7.42
3236,3238,6.82
3238,3237,6.51
3230,3243,21.99
3243,3239,84.76
3239,3258,42.97
3258,3259,20.5
3259,3261,14.26
3261,3264,5.46
3264,3260,2.95
3235,3240,7.76
3240,3241,51.66
3241,3242,30.15
3242,3245,50.68
3245,3246,31.98
3246,3247,47.31
3247,3248,55.08
3248,3275,13.48
3275,3249,51.68
3249,3250,114.59
3250,3251,30.77
3251,3252,17.67
3252,3253,19.27
3253,3254,12.03
3254,3255,2.32
3255,3257,5.34
3257,3549,4.56
3243,3244,6.47
3244,3240,5.16
3260,3263,10.05
3263,3262,8.61
3264,3265,6.59
3265,3246,6.15
3262,3266,8.88
3266,3267,72.55
3267,3269,3.27
3269,3268,8.28
3268,3270,3.39
3270,3271,120.3
3271,3272,36.81
3272,3273,26.58
3273,3274,23.87
3270,3276,3.62
3276,3275,5.86
3274,3278,4.1
3278,3277,5.98
3277,3282,36.41
3282,3279,45.76
3549,3281,5.52
3281,3280,4.92
3282,3283,5.67
3283,3255,5.41
3280,3284,11.56
3284,3285,12.53
3285,3286,18.5
3286,3287,9.15
3287,3288,35.68
3288,3289,35.37
3289,3290,50.46
3290,3291,37.93
3291,3305,46.05
3305,3292,3.49
3292,3304,4.22
3293,3294,4.74
3294,3288,6.03
3295,3297,3.85
3297,3296,4.46
3296,3298,5.27
3298,3293,4.68
3293,3299,33.35
3299,3300,62.14
3300,3301,79.19
3301,3302,9.21
3302,3303,4.82
3301,4897,5.68
4897,3292,6.48
3303,4898,4.54
4898,4899,7.56
4899,3306,4.47
3304,4894,6.84
4894,4895,7.5
4895,3568,4.65
3568,3578,7.31
3578,3569,3.64
3569,11033,28.49
11033,11034,140.8
11034,11035,70.7
11035,11036,74.06
11036,11037,120.02
11037,11038,59.12
11038,11039,132.42
11039,11040,100.04
11040,11041,193.8
11041,11042,3.03
11042,20713,4.64
3578,4896,6.57
4896,3582,9.93
3306,3582,5.06
3582,11025,4.67
11025,11026,28.13
11026,11027,109.95
11027,11028,104.22
11028,11029,226.44
11029,11030,152.91
11030,11031,100.4
11031,11032,206.11
18202,9988,7.2
9988,9989,52.2
9989,9990,203.93
9990,9991,29.78
9991,9992,5.2
9992,9993,3.2
18253,9994,75.62
9994,9995,37.18
9995,9996,82.52
9996,9997,113.92
9997,9998,4.42
9998,9999,4.36
9993,10001,7.49
10001,10000,6.56
10000,10002,6.21
10002,10003,5.04
10003,10004,140.94
10004,10005,78.76
10005,10006,4.38
10006,10007,4.63
9999,10009,3.85
10009,10008,5.16
10008,10010,3.61
10010,10011,1.62
10011,10012,185.52
10012,10013,33.63
10013,10014,3.72
10014,10015,3.51
9992,10016,10.06
10016,9997,7.15
10003,10017,5.96
10017,10011,5.9
10007,10019,5.48
10019,10018,7.26
10015,10021,6.28
10021,10020,6.44
10018,10037,3.38
10037,10022,3.33
10022,10023,92.32
10023,10024,61.98
10024,10025,80.96
10025,12839,26.03
12839,10026,1.65
10020,10036,4.26
10036,10028,3.7
10028,10029,68.15
10029,10030,41.19
10030,10031,46.62
10031,10032,80.35
10032,12836,26.85
12836,10033,2.39
10005,10034,6.36
10034,10013,7.3
10022,10035,7.53
10035,10028,7.3
18297,10038,9.67
10038,10039,61.01
10039,10040,29.12
10040,10041,175.25
10041,10068,8.24
10068,10042,52.26
10042,10043,61.11
10043,10044,35.76
10044,10045,10.59
10045,10046,37.64
10046,10047,135.34
10047,10048,127.65
10048,10049,8.86
10049,10051,6.5
10051,10050,5.24
10050,10052,8.42
10052,10053,41.34
10053,10054,116.93
10054,10018,44.12
1933,10055,7.86
10055,10056,69.14
10056,10057,27.69
10057,10058,167.8
10058,10067,5.58
10067,10059,47.42
10059,10060,91.42
10060,10061,20.47
10061,10062,21.81
10062,10063,139.83
10063,10064,183.76
10064,10065,33.3
10065,10066,34.66
10066,10007,101.95
10067,12834,5.59
12834,10068,6.04
10033,12837,7.36
12837,12835,6.7
10026,12840,8.78
12840,12838,6.81
12838,12858,6.13
12858,12841,47.26
12841,12842,56.52
12842,18646,17.58
12835,12848,1.59
12848,12844,41.94
12844,12845,50.5
12845,18644,27.1
12839,12847,5.49
12847,12836,5.95
12848,12850,7.0
12850,12858,5.04
9999,12866,35.73
12866,12867,27.59
12867,12868,22.11
12868,12869,35.55
12869,12870,27.66
12870,12871,40.37
12871,12873,40.01
12873,12874,27.31
12874,12875,15.18
12875,12877,11.04
12877,12878,17.1
12878,12879,14.65
12879,12880,30.24
12880,12881,38.88
12881,12882,2.96
12882,12883,3.58
12883,12884,10.82
12884,12885,26.08
12885,12886,23.01
12886,12887,45.66
12887,12888,53.81
12888,12889,39.62
12889,12890,60.94
12890,12891,25.72
12891,12892,6.16
12892,12893,3.51
12893,12894,6.02
12894,12895,10.83
12895,12896,17.84
12896,12897,16.56
12897,12898,28.08
12898,12900,17.41
12900,12901,23.19
12901,12902,47.36
12902,12903,70.9
12903,12904,16.06
12904,12833,20.13
12833,12906,38.95
12906,12907,59.73
12907,12899,29.48
12899,12908,94.57
12908,12909,70.52
12909,12910,95.03
12910,12905,15.66
12905,3280,14.85
9928,16014,9.02
16014,16015,41.21
16015,16016,18.73
16016,16017,27.22
16017,16018,37.13
16018,16019,43.02
18611,16020,6.44
16020,16021,47.13
16021,16022,35.65
16022,16023,30.48
16023,16024,28.26
16024,18604,44.2
16019,18605,5.19
18605,18606,7.3
18606,18604,4.64
18604,18608,6.06
18608,18607,7.74
18604,18610,4.72
18610,18609,2.5
18613,18615,5.62
18615,18614,8.4
18614,9933,5.81
9934,18616,9.87
18616,18617,8.78
18617,17281,5.54
9928,18618,5.67
18618,18619,6.88
18619,16020,5.71
18611,18621,6.82
18621,18620,9.58
18620,18612,5.53
18622,18623,32.08
18623,18624,37.45
18624,18625,19.11
18625,18626,38.32
18626,18627,44.67
18627,18628,5.57
18628,12843,4.31
18629,18630,47.15
18630,18631,38.78
18631,18632,51.81
18632,18633,66.36
18633,18634,10.69
18634,18635,19.0
18635,18636,3.34
18628,18637,7.59
18637,18638,7.26
18638,18635,4.33
18639,18640,5.25
18640,18654,4.54
18654,18641,4.15
18641,18655,122.39
18655,18657,269.18
18657,18656,7.99
12843,18642,6.85
18642,18639,7.35
18643,12846,24.21
12846,18639,2.51
18644,18643,9.03
18645,12843,25.17
18646,18645,9.03
18636,18648,6.32
18648,18647,4.4
18647,18649,4.56
18649,18650,66.53
18650,18651,333.67
18651,18658,2.0
18640,18652,6.78
18652,18653,7.66
18653,18649,4.8
18657,7636,4.15
7636,7635,7.79
7635,18651,4.49
18656,7637,3.5
7637,18659,3.64
18658,7634,4.5
7634,18660,3.46
18659,18661,1.8
18661,7639,127.84
7639,18662,5.3
18662,18674,20.68
18674,18666,108.49
18666,18667,81.81
18667,18668,116.6
18668,18669,54.16
18660,18663,6.32
18663,7638,76.45
7638,18664,57.45
18664,18665,6.0
18662,7640,4.78
7640,7641,6.86
7641,18664,4.46
18665,7642,6.38
7642,18670,4.67
18670,18671,3.59
18671,18672,236.71
18672,18673,133.68
18674,7644,4.39
7644,7643,7.16
7643,18671,4.84
18669,18675,6.86
18675,18676,7.61
18676,18673,5.45
18669,18678,5.64
18678,18677,4.97
18673,18680,6.99
18680,18679,9.21
18677,18681,4.76
18681,18682,58.46
18682,18689,110.84
18689,18683,35.67
18683,18690,212.19
18690,3304,5.17
18681,18684,5.88
18684,18685,8.06
18685,18679,5.65
18679,18686,166.76
18686,18687,26.46
18687,18688,63.79
18688,3568,153.42
15597,18691,13.78
18149,18148,122.49
18148,4192,4.94
4192,2909,5.18
2909,4191,7.5
4191,2910,8.15
4192,4195,4.67
4195,4194,8.25
4194,4193,5.95
4196,4197,8.42
4197,4184,6.56
2911,4199,4.55
4199,4198,7.03
4198,4185,5.39
2903,4200,6.64
4200,4201,250.63
4201,4227,124.11
4227,4202,0.99
4204,4205,3.09
4205,4206,5.68
4206,4207,289.53
4207,4228,81.25
4228,4208,13.43
2907,4211,6.08
4211,4210,7.07
4210,4187,5.74
4212,4213,13.16
4213,2902,12.77
4188,4214,16.69
4214,4204,14.05
2903,4216,6.0
4216,4215,7.34
4215,4205,6.66
4202,4218,4.83
4218,4217,3.34
4208,4220,4.9
4220,4219,3.51
4217,4231,16.77
4231,4221,165.15
4221,4222,9.16
4222,4223,4.27
4219,4232,2.67
4232,4224,104.78
4224,4225,82.35
4225,4226,6.83
4227,4230,5.72
4230,4229,6.46
4229,4228,4.76
4231,4234,5.91
4234,4233,6.22
4233,4232,5.37
4223,19964,7.48
19964,4235,6.15
4235,4236,5.33
4236,4237,8.44
4237,4246,103.43
4246,4238,2.18
4226,4240,8.53
4240,4239,8.62
4239,4241,4.15
4241,4242,99.01
4242,4248,3.75
4248,4243,4.12
4238,4247,5.15
4247,4245,2.67
4246,4249,5.6
4249,4251,8.53
4251,4250,3.4
4250,4248,2.0
4243,4253,2.85
4253,4252,5.43
4268,4258,5.93
4258,4259,73.76
4259,4625,5.07
4625,4261,182.16
4261,4624,9.82
4616,4263,6.84
4263,4264,34.87
4264,4265,34.92
4265,4626,7.76
4626,4266,114.51
4266,4639,66.78
4639,4641,27.76
4641,4267,26.58
4267,4621,84.96
4621,4622,62.92
4622,4623,6.68
4245,4254,8.76
4254,4255,17.84
4255,4256,130.83
4256,4257,70.34
4257,4268,16.22
4252,4618,6.58
4618,4262,147.16
4262,4617,61.16
4617,4616,16.85
4254,4619,5.29
4619,4620,8.98
4620,4618,5.16
4625,4627,4.93
4627,4628,6.53
4628,4626,5.83
4624,4630,6.4
4630,4629,6.86
4629,4631,7.41
4631,17806,99.55
17806,17808,76.05
17808,4643,8.71
4643,11667,3.38
11667,17810,4.18
4261,4644,3.81
4644,4646,7.62
4646,4639,5.6
4631,4647,3.95
4647,4648,7.27
4648,4641,5.9
17550,4649,11.6
4649,4650,4.13
4650,4651,139.34
4651,4652,60.55
4652,4653,85.73
4653,4673,295.72
4673,4654,4.27
4654,4661,123.04
4661,4662,121.15
4662,4663,27.69
4663,4624,6.03
4655,4656,3.01
4656,4657,7.44
4657,4658,130.45
4658,4659,44.95
4659,4660,38.65
4660,17812,125.21
17812,4664,85.96
4664,4674,147.48
4674,4665,4.26
4665,4666,124.48
4666,4667,128.7
4667,4668,19.59
4668,4629,3.21
17594,4669,8.72
4669,17926,7.01
17553,4670,8.19
4670,17550,7.75
17933,4671,6.66
4671,4655,7.81
4650,4672,5.83
4672,4656,8.94
4673,4675,4.98
4675,4674,6.59
4222,4676,10.25
4676,4677,7.84
4677,4225,5.04
4237,4679,5.65
4679,4678,8.34
4678,4241,7.32
2455,657,5.35
657,2091,11.25
2091,2092,6.39
2095,16923,4.74
16923,2062,8.95
2076,2077,11.02
2077,2078,9.24
2080,18738,5.2
18738,2081,10.0
2081,2070,8.81
2078,2079,6.25
2079,2080,2.02
2071,17793,11.5
17793,2072,10.72
2072,2073,5.77
2073,2075,6.98
2075,18737,10.09
18737,2074,7.27
2074,2076,6.25
7436,16925,37.92
16925,16927,130.26
16927,16935,50.86
16935,16928,139.71
16928,16929,23.75
16929,16930,21.71
16930,16931,28.73
16931,2444,32.49
2444,16932,7.59
16932,2456,134.84
2456,2459,25.96
2459,16933,123.06
16933,2092,112.5
2092,16934,3.49
16934,2093,4.42
2093,2095,4.32
17409,16937,6.21
16937,16938,6.38
16938,2420,7.55
2420,2474,31.41
2474,2475,53.52
2475,2476,28.32
2476,2477,42.3
2477,2478,6.94
2421,2422,7.87
2422,2423,7.91
2423,2424,35.17
2424,2425,103.52
2425,2435,13.78
2435,2428,156.85
2428,2431,39.99
2431,19201,35.8
7426,2432,13.15
2432,17409,10.62
7424,2433,7.32
2433,2434,8.32
2434,2430,6.04
2420,2436,5.66
2436,2437,8.84
2437,2421,11.32
7436,2438,9.22
2438,2422,13.38
16927,2440,8.37
2440,2435,8.32
19201,2441,6.78
2441,2442,7.93
2442,2443,10.62
2443,2445,33.15
2445,2446,23.37
2446,2447,6.9
2447,2448,129.27
2448,2449,7.97
2449,2450,51.01
2450,19206,97.4
2444,2451,5.91
2451,655,8.28
655,2446,6.29
2452,2453,108.13
2453,2454,49.81
2454,2457,7.32
2457,2460,123.65
2460,2461,83.52
2461,2455,39.47
2455,2097,6.87
2096,2090,4.54
2090,2097,4.33
2456,2462,4.66
2462,654,9.88
654,2448,5.13
2459,2463,4.66
2463,2464,9.75
2464,2457,5.79
2449,2467,6.95
2467,2454,6.85
2421,2479,10.47
2479,2480,37.59
2480,2481,30.82
2481,2482,34.96
2482,2483,32.18
2483,11611,3.3
17933,10084,139.52
10084,10085,113.68
10085,10092,94.96
10092,10086,2.85
4655,10087,4.22
10087,10088,61.57
10088,10089,2.32
10089,10090,182.96
